content,subject,sentiment_value,score
就是普通的了也不是什么豪华车而且我主要是拉货用不在乎多高的正常使用就欧了,配置,0,4
感觉貌似是高了一点毕竟国产车嘛应该可以再优惠些的或者多送点东西也行啊也可能是我买车的时机不太对认了,价格,0,4
2.0的还行市区1213个高速1011个吧对于我这开车比较疯狂的人来说这真的算很少了,油耗,0,4
很大座位也包裹的很舒服我后面还加了吸顶电视跑长途路上看个片那感觉真实太美了,舒适性,0,4
车子很漂亮线条够优美看起来小有豪华感,外观,0,4
简单塑料感比较强跟有较鲜明的对比不过在这里说多了全是泪！,内饰,0,4
虽然是短轴版的车身长度只有4750不过实际上的表现非常不错容积相当大装得下不少货,空间,0,4
很好比原先的老长安好开多了非常精准提速很及时,操控,0,4
太猛了装上满满一车货开着空调爬车库的上坡路还倍有劲这任性得很啊！,动力,1,5
个人觉得相对这个价位来说还可以上点科技比如一键启动和日间行车灯什么的,配置,0,3
同级车中算是普通的吧,价格,0,3
车子不到一个月目前的是10.3升大家了解了解就行了我估摸着过几个月还能下降点,油耗,0,3
还没跑过长途不知道开久了会不会觉得累目前在市内跑跑舒适度还是不错的,舒适性,0,3
大气优雅很浓厚的商务感开出去觉得挺有面子的个人感觉非常满意,外观,0,4
做工普通不过十多万的车子有这样也对得住这个了,内饰,0,4
瑞风的相信能够满足绝大多数车主的要求即使是要拉货也不怕！,空间,0,4
挺好的开起来得心应手不吃力,操控,0,4
这是我最满意的一个方面经常城里乡下到处跑爬陡坡也是常事选择柴油1.9T的瑞风最重要看上了强劲的,动力,1,5
寒酸了一点几乎体验不到什么科技感,配置,0,4
出色加两方面都非常棒所以我觉得很值,价格,0,4
车子到手才这么几天目前的是9.8L希望磨合后能够降到8个左右,油耗,0,4
还好不过底盘有点硬乡下石头路面的时候明显感觉到一震一震的,舒适性,0,4
设计的很普通基本上给我的感觉没什么改变漂亮的前引擎盖下的大嘴及明亮的大灯还有雾灯凸显个性与行车安全,外观,0,4
一般前控制台做工还行就是塑料感比较强空调冷热风良好整体内部布局一般没啥新鲜感,内饰,1,5
是MPV的一大亮点也是瑞风的优势之处平时坐7个人完全没有压力驾乘前面两排还可以最后一排的腿部不是特别舒畅但瘦小的人还是可以的,空间,0,4
个人觉得瑞风的比较中规中矩吧急速过弯的时候车身侧倾还是比较严重车身的稳定性还可以不会有跑偏的现象毕竟自重在那里,操控,0,4
还不错起步肉了点毕竟自重比较大嘛爬坡过沟强不拖底超车强新车还在磨合中还没敢体验最高限度,动力,1,5
方面个人觉得一般吧安全系数不高只有驾驶座配有安全气囊新款的车子配有倒车雷达这个倒是蛮便利的灯光的设计挺好的有雾灯雨雾天很实用,配置,0,4
在同级别的MPV中瑞风的性价比还是蛮高的现在大家说随车都能看到这个车性价比不高有人会买么,价格,0,4
新车刚回来还没怎么跑我看了下仪表上显示9.4还行吧！,油耗,0,4
前面两排的足以保证驾乘人员的最后一排的腿部不是特别的舒服小个子坐还是可以的座椅倒是蛮舒服的设计挺科学的座椅比较宽大坐上去比较舒服,舒适性,0,4
大气漂亮喜欢做工也可以车身比例协调百看不厌特别喜欢前脸的造型侧面也很好看,外观,0,4
应该说简单而不简陋中控台上有两个槽我觉得设计的特别好靠中间的槽放一包抽纸正好,内饰,0,4
大这一点没得挑！需要拉货时我们是把中间的座椅拆掉最后两边的座椅折叠挂起,空间,1,5
良好的视野这瑞风跟货车比视野那是比不过但在城市化的今天满路飞的都是轿车咱开着瑞风有点一览众山小的感觉俺朋友都说坐我的车没有压抑感因为视野宽阔啊,操控,0,4
整体不错起步肉点自重大嘛理解不开空调非常好如果开了空调就不行了感觉起步就很柔了,动力,1,5
不算高但也丰富够用了方向盘调节电动车窗后视镜后雨刮等非常实用操作简单容易上手,配置,1,5
作为一款比较亲民的商务车低廉的不错的表现时尚的性价比还是很满意的,价格,0,4
目前还没有出磨合期市区内大概是1011升左右高速90100KM小时大概在9升10升左右,油耗,0,4
七个座位每个都很舒适坐下躺下都没有问题在隔音方面其实厂家可以更用心一些让瑞风有一个更好的安静,舒适性,0,4
比起长轴版不够大气,外观,0,3
塑料感太强全黑没有层次感,内饰,-1,2
还行吧！装得还算多的,空间,0,3
车身稳定还可以有安全感,操控,0,3
提速慢啦点货非12档上点坡想都别想,动力,0,3
简配的离谱有点操蛋的痛,配置,-1,1
这个价已经可以买菱智全景天窗了比起来看偏高唯一好的就只剩扎实了,价格,-1,1
还算满意,外观,1,5
材料不是很好有待改进,内饰,-1,1
没得说很大,空间,1,5
也许是车身大不稳拐急弯车身摆,操控,-1,2
一般提速慢2.0的,动力,-1,1
导航太低能提到上面最后一般,配置,0,3
机器还行噪声大做工粗糙只能算紧凑,价格,0,3
挺能喝油的,油耗,-1,1
噪声大坐里面大能伸展开这点比轿车舒服,舒适性,1,5
座椅挺舒服的,舒适性,0,3
一般只能说耐看但拉货也就无所谓了,外观,0,3
粗糙但想想用于拉货也就没什么想法了,内饰,0,3
对我们来说很实用了,空间,1,5
拉货好像没什么性可说,操控,0,3
只能说一般,动力,0,3
用于货用对配制要求不高,配置,0,3
性价比这款车还是不错,价格,0,4
我想在柴油车上找舒适这还真不好说呀,舒适性,0,3
虽然很老但不丑,外观,0,3
不给力全布的,内饰,0,3
还可以多坐几个人还是可以的,空间,0,3
刹车都没有操个B控个蛋吖,操控,-1,1
还可以就是起步慢,动力,0,3
跟不上现代化,配置,-1,2
江淮有路刹不住昨天2014.530发现漏机油修完后4S店的员工还试了车都没事开加也还有刹车等一下再开后车时还有刹车再前进突然就没刹车了还好反应快拉手刹换低档找空位逼停了拖回去一检查刹车真空泵不行了还好这次没出事如果在高速就不知道出什么事了到4S店还说这是小事刹车突然没有了也叫小事吖？这不是草阶人命吗？这是存在很严重的质量问题吧！！！！能退吗？,价格,-1,1
舒适就只能说座位了中排舒服,舒适性,0,3
来说萝卜白菜各有各的喜好仁者见仁智者见智的问题我觉得还不错比之前的款式更加时尚了,外观,0,4
设计绝对高大上做工非常精致而且各种打造出的科技感十足处处透露着豪华的感觉,内饰,1,5
也算是一大优势只是后排中间的位置坐人的话不是太舒服别的都很足后备箱容量也很大,空间,0,4
不管是在市里还是在郊外都很容易驾驶尤其在市区的车流中穿行丝毫没有感觉到它有多庞大,操控,0,4
足足的超车小菜一碟对于一款强调的车来说完全是够用的而且感觉还有很大的潜力没有发挥出来,动力,0,4
很丰富该有的不该有的都有了安全很全面这么舒适的车再加上可靠的绝对靠谱,配置,1,5
性价比我觉得还可以可是老爹老妈都说不好他们喜欢宝马我觉得很能也很好性价比就真的不错,价格,0,4
对于奔驰s级来说已经控制的相当不错了平均大概10个油左右这已经是很不错的控油效果了,油耗,0,4
奔驰s级的舒适度绝对没得挑也是最引以为豪的地方舒适的座椅以及高效的悬挂即使减速带什么的也丝毫没有影响,舒适性,0,4
设计没得说毕竟大品牌很大气特别是大灯很漂亮时尚加上那霸气的日间行车灯开在路上回头率很高,外观,0,4
高档豪华中控布局简洁空调按钮很有质感车门真皮包裹很有档次材质手感很不错,内饰,0,4
很大但如果后排中间的地板如果是全平的就更好了车内宽敞明亮隔音效果好感比较好,空间,0,4
很满意过弯半径不算很大对5米2的车子来说很灵活了高速很不错稳定性更好,操控,1,5
奔驰S级准确来说是一款强调的车所以上我觉得够用就好不用狂野,动力,0,4
相当丰富多功能方向盘自动汽车入位非常好用再也不用担心不好停车了,配置,1,5
不到100万的大家伙卓越的性能超凡的材质高档的做工宽大的座椅完美的设计总之你值得拥有,价格,0,4
还不错高速跑得较多一些平均下来10个油我觉得已经算是省油的了比较排量大车也重,油耗,0,4
舒适度是奔驰的看家本领我想这么说应该没人会反对我俗话说开宝马坐奔驰奔驰S级的是极其上乘的,舒适性,0,3
设计相对于上一代来讲要年轻化很多不过这个也属于见仁见智的问题每个人的审美观点不一样各有各的喜好,外观,0,4
绝对高大上两块大屏幕以及触摸板给予非常炫酷的科技感设计处处营造出豪华感,内饰,1,5
没得说但是坐4个人更爽不错是4个人不是5个人要是后排中间做人的话会很不舒服后备箱也很大,空间,1,5
不管是市区驾驶还是高速驾驶都很从容尤其在市区繁华路况让我并没有感觉到它是一个车身超过5米的大家伙,操控,0,4
3.0的发动机对于一款强调的车来说完全是够用的而且感觉还有很大的潜力没有发挥出来,动力,0,4
很丰富满意自动空调后排独立空调很好用夏天太好用了安全和行车辅助也一应俱全,配置,1,5
说到性价比我觉得一般只不过家里人比较推荐这款车觉得很价比就真的不是很高,价格,0,3
对于奔驰来说已经相当不错了综合下来9.8个油将近10个这已经是很出色的了,油耗,0,4
我觉得说奔驰S级的舒适度是标杆特别是奔驰S级后排座椅以及悬挂的调教坐在后座即使过凹凸不平的路面的时候也丝毫不受影响,舒适性,0,4
走的是稳重商务感的路线虽然较老款来说已经略感年轻化但整体上不及A8那么亮丽少了些朝气,外观,0,4
非常高大上做工用料科技感都不错很喜欢晚上的氛围灯各种的优美浪漫非常漂亮,内饰,1,5
车的非常大一般坐在后排的都能翘个二郎腿,空间,1,5
比较轻盈虽然车身较长但是能轻易驾驭得了各种指令执行得很到位开起来没压力,操控,0,4
是可以但也不是特别豪华觉得同价位车中有几款都要强出不少,配置,0,3
说起性价比我只能呵呵了家里人比较推荐这款车觉得很价比就真的谈不上,价格,0,4
高速和市区对半的用车情况下12个我觉得还是可以的,油耗,0,3
奔驰S级的能应该算得挺好的绝对没有诟病的地方,舒适性,0,4
属于非常耐看型第一眼过去觉得并不显眼但是细细品味之下能够感受到奔驰在设计上那种经典的手笔,外观,0,4
做工显示出德系车在工艺上的细致和严谨所有拼接的地方都是一丝不苟的极为优秀,内饰,0,4
没得说轴距将近3米前后排的都挺大的,空间,0,4
这几天在市区里面跑了跑还是比较轻松的Coupe在奔驰S级里面来说车身长度较短所以也是更为灵活了,操控,0,4
4.0的排量V8的发动机自然是足足的现在新车开得比较温柔还没有体验速度极限,动力,1,5
除了差我一个全景摄像头其它的全都有了基本上还是满意的,配置,0,4
同级车里面比起来不算有性价比的谁让我就看上了奔驰s级Coupe呢！,价格,1,5
这几天下来是15个多少有点水分吧过个把月应该会稳定下来,油耗,0,4
奔驰S级的不用多说吧坐奔驰开宝马说的就是奔驰车太舒适,舒适性,1,5
很大气从各个方面来看都很上档次给人一种高大上感觉回头率相当的高！,外观,1,5
高大上两块大屏幕以及触摸板给予了其他车型给不了的科技感各种设计营造出来的那种豪华感简直帅呆了,内饰,1,5
很大但后排中间的地板如果是全平的就更好了宽敞明亮隔音效果好,空间,1,5
无论市区还是市郊·高速驾驶真的很从容！在市区繁华的街道都能很轻松,操控,1,5
V12的发动机你想想那是相当有劲推背感相当的强,动力,1,5
很丰富满意自动空调后排独立空调很好用夏天太好用了,配置,1,5
三百万的大家伙优越的性能超凡的材质高档的做工宽大的座椅完美的设计全球定位就是小偷都得想好了再偷值！,价格,0,3
来讲我相信说奔驰S是D级车的标杆应该不过分特别是奔驰S级后排的座椅以及避震的调教让你坐在后座过凹凸不平的路面的,舒适性,1,5
很大气特别是灯很漂亮时尚加上那霸气的日间行车灯回头率很高！,外观,0,4
中控布局简洁空调按钮很有质感车门真皮包着很有档次材质手感很不错新车还是有异味,内饰,0,3
很大但后排中间的地板如果是全平的就更好了宽敞明亮隔音效果好同级别之间的宝马7系和A8同样出色感比较好,空间,0,3
比较满意过完半径比较小对5米2的车子来说很灵活了高速很不错更稳,操控,0,3
奔驰加速感觉不直接是众所周知的事情是奔驰能给人绵绵不断的感觉高速上超车也是随心所欲的事情,动力,0,3
